"","id","dateDream","dream","nightmare","mood","content","datetime","dayCounter","n_epi","n_eve","n_sit","dreamSocSit","dreamSocInt","multi","realMulti","inter","nAva2sin","nAva3sin","nAva4sin","nAva5sin","nAva2gro","nAva3gro","nAva4gro","nAva5gro","nAvaUns","famAva","unfAva","unsAva","wordcount","wordPerSit","sitPerEve","evePerEpi","n_socEve","dateEMA","rses_1","rses_2","rses_3","rses_4","propEMAsocSit","propEMAsocInt","excl","rses_totalMean","rses_1sd","rses_2sd","rses_3sd","rses_4sd","socSitSd","socIntSd","exclSd","rses_totalSd","compliance","propDreamSocSit","propDreamSocIntOld","propDreamSocIntOld2","propDreamMulti","propDreamTypeV","propDreamSocIntOld3","propDreamSocInt","propDreamSocEvent"
"1","HN05YS","2023-10-29",1,2,1,"Diese Nacht habe ich von meiner Wohnung geträumt.   Sie war aber ganz anders eingerichtet und etwas größer.   Ich kann nicht genau sagen wie sie eingerichtet war. Es war komisch.    Mein (ex-?)Freund war auch da, mit ihm habe ich momenten große Probleme.   Er ist wie im Traum emotional unverlässlich  gewesen und hat mich sitzen lassen.   Ich war wieder enttäuscht und habe mir im Traum fast die Haare ausgerissen.   Der Traum war sehr unruhig und ich war voller unzähmbarer Wut. Sie hat alles überflutet. Es war alles sehr hell dann dunkel. Es war einfach ein sehr sehr komsicher unangenehmer Traum.   Ich habe mich sehr alleine gefühlt aber hatte keine Angst.   Im Traum habe ich mich sehr stark gefühlt, ich weiß nicht weshalb.     Später habe ich beschlossen auszuwandern (nach Amerika) um meine Enttäuschungen hinter mir zu lassen. Ich habe geschrien aber es kam nichts raus.   Ich war so wütend, dass ich alles und jeden verlassen wollte aber das war auch unbehaglich, weil ich dann die ganzen Verantwortlichkeiten ignorieren müsste.   Im Traum habe ich auch Aktenordner gesehen, sie waren weiß. Alles war schön sortiert und an einer stelle war es wieder unordentlich. Ich versuchte alles penibel aufzuräumen. ",1698609300,1,2,4,9,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,193,21.4444444444444,2.25,2,1,"2023-10-28",4.66666666666667,5.33333333333333,2.66666666666667,3.33333333333333,60,42.3333333333333,3.66666666666667,4,1.52752523165195,2.08166599946613,2.08166599946613,1.52752523165195,52.3067873224881,41.0162569395762,1.52752523165195,0,0.428571428571429,0.111111111111111,1,0.111111111111111,0,0,1,0.111111111111111,0.25
"2","HN05YS","2023-10-30",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-10-29",5.33333333333333,5.66666666666667,3.33333333333333,3.66666666666667,21.3333333333333,4.66666666666667,2.66666666666667,4.5,1.52752523165195,0.577350269189626,1.52752523165195,1.15470053837925,36.9504172281361,4.50924975282289,1.15470053837925,0.5,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA
"3","HN05YS","2023-10-31",1,2,2,"Dieser Traum war zum großteil sehr verwaschen. Ich erinnere mich nur noch an klare Bilder von einem  magischen  Sprung ins mehr, ich wurde quasi dorthin befördert mit der Gedankenkraft. Ein alter Freund/Nachbarsjunge mit dem ich aufgewachsen bin hat mir den Ort empfohlen und zack, war ich dort mitten im mehr, das in der mitte sehr sehr niedrig war und andersherum am Ufer sehr sehr tief. Ich war in er Mitte des Meeres und wusste nicht wohin, obwohl das Wasser nur zu meinen Knöcheln reichte. Es war unglaublich heißes Wasser und ich hüpfte herum  Ich trug ein altes Nokia Handy mit mir in der Hand, das ich vor dem Wasser schützen wollte.  Das Wasser war wunderschön hellblau, es leuchtete, glitzerte gar, der Sand war rein, aber das Wasser war eben heiß und ich kam nicht weg.   Ich konnte mich mit Gedankenkraft irgendwie herausholen, zu der  Karte  über die ich per Gedankenkraft auch dorthin kam.     Ich sah ebenfalls den Vater dieses Nachbarsjungen, der in der Realität an Verschwörungstheorien glaubt und überzeugt ist, die Erde sei flach. Ein  Flat -Earthler also. ER trug  hexen  und  piraten -ähnliche Kleidung sah etwas verwahrlost, verwildert aus.     Der Nachbarsjunge war immer noch sehr dick, komischerweise wollte ich was von ihm. Er war derjenige der mir den Ort des Meeres auf einer Karte zeigte und ich wurde sozusagen dorthin  gebeamt . Er lernte chinesisch und ich fand das sehr cool. Da war ein Lehrbuch in Mandarin auf dem Tisch. Der (erwachsene) Junge wirkte sehr hedonistisch und triebig, lag faul rum. Er machte keinen guten Eindruck, aber ich war trotzdem froh über sein bekanntes Gesicht innerhalb des Traums.   Er ignorierte mich jedoch die meiste Zeit.     Meine Freundinnen sah ich auch.   Ich gehörte als Teil zu einer neuen Familie, ich durfte keine Zutaten für einen Kuchen kaufen gehen, weil sie mich heute  brauchten , da war ich erschrocken über die fehlende Freiheit innerhalb dieser Familie und wollte eigentlich weg, aber das hieße ich wäre wieder auf mich alleine gestellt.   Sie waren nicht unfreundlich aber auch nicht liebenswerte Menschen. Ich erinnere mich nur an eine Frau, die  Sprecherin  und die anderen teils männliche und einige wenige weibliche Mitglieder.     In dieser Nacht hatte ich vom Vortag noch immer Kopfschmerzen und die hatte ich ebenso im Traum, zumindest haben Sie den Traum/die Nacht auch unruhig gemacht.    Der Traum war unruhig, ich war oft beunruhigt, weil ich an Orte befördert wurde, von denen ich nicht mehr wegkam und an Orte gebunden wurde, von denen ich nicht mehr weg durfte .  Es war dennoch kein klassischer Albtraum, weil es keine  gruseligen  Szenerien gab, aber die Geschehnisse, die sich realistisch anfühlten waren sehr unangenehm und voller Fantasie. Im Traum fühlte ich mich oft aussichtslos.   ",1698737520,3,2,5,11,7,2,1,0,1,7,0,0,0,2,0,0,0,0,9,0,0,450,40.9090909090909,2.2,2.5,4,"2023-10-30",6,6.16666666666667,1.83333333333333,2.16666666666667,32.5,29,4,4.04166666666667,0.632455532033676,0.408248290463863,0.408248290463863,0.408248290463863,42.8660704987056,25.5264568634192,1.54919333848297,0.18819316317727,0.857142857142857,0.636363636363636,0.285714285714286,0.181818181818182,0.0344827586206897,0,0.142857142857143,0.0909090909090909,0.8
"4","HN05YS","2023-11-01",1,2,3,"Matratzen, Lügen, mein Onkel, der etwas verheimlichte.     Jemand fragte mich in einer Warteschlange danach ob man die Küchenfront verändern könne. Sie hatte pinkes Haar, war eine große Frau und sie sprach türkisch. Sie war Tochter der Frau neben ihr.     Eine Frau wollte Ihre gebrauchte EdHardy Jogginhose verkaufen, von der sie meinte sie sei noch gut erhalten. Die Hose war grau, man sah die Symbole, die Hose hatte eine eigene Stofftasche, in der sie verstaut wurde.  In Diesen Träumen war alles unzusammenhängend.   Die Stimmung war neutral. Das meiste habe ich leider vergessen",1698826020,4,2,3,4,3,1,0,0,1,1,0,2,0,0,0,0,0,0,1,2,0,91,22.75,1.33333333333333,1.5,3,"2023-10-31",5.8,6.2,1.6,2.6,16.8,26.8,3.2,4.05,0.447213595499958,0.836660026534076,0.894427190999916,0.547722557505166,27.7704879323357,13.8816425541072,0.447213595499958,0.111803398874989,0.714285714285714,0.75,0.333333333333333,0.25,0,0,0.333333333333333,0.25,1
"5","HN05YS","2023-11-02",1,1,3,"Ich habe viele Bilder gesehen über dessen inhalte ich mir nicht mehr so sicher bin.     aber es gab viele viele Menschen, aus  alten  Zeiten, in denen ich als Sanitäterin gearbeitet habe. Im Traum war ich mit einem Team in einem  kleinen  Auto unterwegs. Wir haben eine ältere Dame gesehen, sie in eine Notfall-Ambulanz mitgenommen, da sie Schwindelanfälle hatte. Ich habe ihren blutdruck gemessen und etwas fest auf ihren arm gedrückt. Sie war fragil und hat mit ihrer hand meine hand weggeschubst.   die pflegerin schien inkompetent. Es kann sein, dass wir uns in einem anderen befanden und die klinische einrichtung andersartig erschien.     ich habe einen alten mitschüler gesehen, der ein lila/grauses kurzärmeliges Satin hemd trug. Ich wunderte mich sehr über seinen anblick weil er für gewöhnlich ein eher sehr sportlicher typ ist der kurzes haar hat und auch mal Wanderschuhe im Alltag trug.   Er  cruiste  mit zwei Frauen in einem Vw-Bus artigen Fahrzeug herum, sie lebten quasi in dem Auto. Ich verstand nicht wieso weshalb warum.    Der Grund meines Erwachens mitten in der Nacht gegen 4 Uhr war eine sehr unheimliche Traumszenerie. Meine Mutter fuhr das Auto auf der Autobahn, in dem wir zu viert waren.   Ich saß hinten.   Auf der Straße befanden sich extrem aggressive wilde Wölfe, die am Kadaver fressen waren.   Es gab zwei Männer auf der Straße, die zu Fuß liefen und jeweils einen Fuß an der Leine hatten. Ab und an beschützte dieser Fuchs den ebenso aggressiven, so eine Situation scheinbar gewöhnten Mann, aber die Wölfe waren viel zu groß und sehr bösartig. Der Mann versuchte die Wölfe auch lediglich mit einer aggressiven aber sehr gebückten und unterwürfigen Haltung von ihm „wegzuhalten“ und zu „scheuchen“, es gelang ihm teilweise sehr gut, aber er war eben auch sehr sehr vorsichtig und beinah unsichtbar schlich er sich durch das höllische Geschehen über die Autobahnstrecke, auf der überall verteil die Wölfe fraßen und ihn teilweise bemerkten. Wir waren geschützt in unserem Auto.   Komischerweise erinnere ich mich auch sehr gut an die Szene wie wir auf die Autobahn fuhren und meine Mutter etwas unaufmerksam nicht nach links schaute bevor sie auffuhr. Ich machte eine Bemerkung darüber bereute es aber auch schnell wieder, dass ich sie kritisiert hatte.   Der Bahn lief gebückt und manchmal fast schon wie ein weitere Fuchs, als wäre er Eins mit dem Boden, durch das Tumult, bis er von einem Wolf angegriffen wurde, der ihn nicht mehr gehen ließ.  Was mit dem Fuchs passiert ist weiß ich nicht mehr, entweder ist er entwischt oder er wurde ebenso stark verletzt.   Die Erscheinung des Mannes sah auch sehr kränklich, ausgehungert und verwahrlost aus.   Er hatte den Fuchs (die Füchse..? es waren teilweise auch zwei, einer schien tot auf dem Boden mitgezogen zu werden) an einer Kettenleine. Die ganze Szene war unheimlich aber ich hatte zuerst keine Angst sondern war nur beobachter und fand es alles sehr merkwürdig und versucht das geschehen nachzuvollziehen.   wir waren alle gebannt im auto und versuchten meine mutter nur sicher herauszudelegieren aber ich bin aus dem Traum erwacht bevor wir ein Ziel errreichten.   man könnte meinen dieser traum war ein alptraum aber nur teilweise. ich würde sagen nur ganz gegen ende kurz bevor ich wach wurde. ",1698892680,5,2,4,17,13,5,1,0,4,1,1,9,0,0,0,1,0,0,1,11,0,534,31.4117647058824,4.25,2,4,"2023-11-01",5,5.75,2.25,3.75,63,48.75,3.25,4.1875,1.4142135623731,1.89296944860009,1.89296944860009,1.5,32.3006707876684,32.8772971314046,0.957427107756338,0.239356776939085,0.571428571428571,0.764705882352941,0.384615384615385,0.294117647058824,0.0205128205128205,0,0.307692307692308,0.235294117647059,1
"6","HN05YS","2023-11-03",1,1,2,"Eine Bekannte war shoppen und hatte ziemlich süße Pyjamas gekauft. Ich hatte leider das Geld nicht. um auch einzukaufen, wo sie mir empfiehl und es extreme Rabatte gab, und schaute mir ihre Auswahl der KLeidung nur an.  Ein riesiger riesiger Mammut Baum, der  spaßeshalber  gefällt werden sollte?  Ich verstehe diese Situation selbst nicht mehr.   Ein älterer Mann hat  so getan als ob  er den Mammut Baum fällt, dabei hat er aber auf etwas anderes draufgeschlagen, damit der alte Baum nicht beschädigt wird. ich stand unter der  Terasse , die um den Baum herum wie ein Ring gebaut wurde.   Es vielen Tennisball große Steine herunter, weil etwas an dem Baum gearbeitet wurde und ich versuchte mich zu schützen, weil man meinte ich solle mich mal auf den Boden legen....  Sehr merkwürdig..    Mein Freund hatte aufeinmal eine neue Freundesgruppe, zu dritt inklusive einer Frau Namens Carmen.   SIe war pummelig, über dreißig und er stand wohl ziemlich auf sie.   Das brachte mich innerhalb des traumes ziemlich wütend. Es war der ältere Mann, der mir dies mitteilte. Er sah weise und recht gebildet aus, trug realtiv normale Kleidung, Wanderregenjacke und hatte einen Helm auf, weil er ja bei der MammutBaum  Baustelle  asugeholfen? hat oder zumindest dabei war, da es ja eine Atrappe war.     Ich war den traum lang unruhig und hatte stets das gefühl nicht fest genug zu schlafen, ich war wach. Es gab noch viele viele andere Geschehnisse aus anderen Stunden in der Nacht, aber da ich immer wieder wach wurde und gefühlt einen halbschlaf hatte, habe ich alles vergessen.   Was ich zuvor oben aufegschrieben habe, bezieht sich auf die letzten paar Stunden.    Es war kein Alptraum, eigentlich im Gegenteil, ich hatte das Gefühl, dass mich dieses Träumen beruhigen sollte, da es viele Elemente gab, die beruhigend auf mich scheinen. ",1698999840,6,2,3,5,3,2,1,1,2,1,0,2,0,0,0,0,0,0,1,2,0,297,59.4,1.66666666666667,1.5,3,"2023-11-02",6,7,1,2.75,41.25,24.75,4.5,4.1875,0,0,0,0.5,38.0120594899391,29.227555491351,1.29099444873581,0.125,0.571428571428571,0.6,0.666666666666667,0.4,0.0404040404040404,0.2,0.666666666666667,0.4,1
"7","HN05YS","2023-11-04",2,-77,-77,"-66",1699085640,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-11-03",5.66666666666667,6,2,3.66666666666667,9,15.6666666666667,3.66666666666667,4.33333333333333,0.577350269189626,1.73205080756888,1.73205080756888,0.577350269189626,15.5884572681199,16.0104132780304,0.577350269189626,0.144337567297406,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA
"8","HN05YS","2023-11-05",1,2,3,"Dieser Traum war gefüllt mit Traurigkeit und  Verlangen  nach einem familiären Umfeld.   Ich erinnere mich an eine weiße Schublade in einer großen Kommode, in der neue und noch verpackte, Baby Kleidung vorhanden war. Ich roch an ihnen und zeigte sie meinem Freund der sehr desinteressiert dreinschaute.     Ich war traurig und zugleich näherte ich die Kleidung so nah an mein Gesicht, dass ich an ihr roch und sie liebenswert anschaute. Ich genoss es sehr die Kleidungsstücke in die Hand zu nehmen, mir die Struktur des gestricken wie gewebten Stoffes anzuschauen und mit meinen Fingern über die Kleidung zu streichen.   Es war ein kleiner grauer Overall.     In diesem traum sah ich auch Gardinen, die gekürzt werden mussten. Leider hatte ich bis dato noch keine Nähmaschine und ich überlegte, die ganze Zeit wie ich es anstellen könnte, ohne die Gardinen zum Schneider zu bringen. Es störte mich sehr, dass die Gardinen so lang waren und am Boden schlackerten.   Es gab auch andere Kleidung an einer Kleiderstange, wieder berührten diese Kleider den Boden und versuchte die Kleidung aufzuheben und so auf die Kleiderstange zu hängen, sodass sie den Boden nicht mehr berührten.     Es gab auch viele andere Menschen in diesem Traum, oft waren es Frauen und ich hatte zu einigen von ihnen ein zwar freunschaftliches aber distanziertes Verhältnis. Sie waren wenig hilfsbereit und ich fühlte mich trotz der vielen Menschen oft allein. Ich war angespannt, nicht durch und durch ängstlich aber agitiert.   In diesem Traum wollte ich unbedingt ein Baby. Ich weinte schon fast. Aber es war kein Bedürfnis, das mich traurig machte sondern eher unruhig. Ich fürchtete niemals ein Baby zu bekommen.   In diesem Traum  roch  ich oft den zärtlichen Babyduft. Es war wirklich teilweise sehr süß und schön.     Der Traum war etwas stressig, meistens in Innenräumen, manchmal in kleinen Räumen aber auch einst in einem riesigen Saal, wo in einer kleinen Ecke die Kleiderstange stand.     ",1699183980,8,1,5,9,2,2,2,2,2,2,0,0,0,1,0,0,0,0,3,0,0,315,35,1.8,5,2,"2023-11-04",5.33333333333333,6.5,1.5,2.66666666666667,61.8333333333333,41.5,3.5,4,1.03279555898864,1.22474487139159,1.22474487139159,1.03279555898864,48.7869518074932,26.204961362307,0.836660026534076,0.316227766016838,0.857142857142857,0.222222222222222,1,0.222222222222222,0.0481927710843374,0.222222222222222,1,0.222222222222222,0.4
"9","HN05YS","2023-11-06",2,-77,-77,"-66",1699261200,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-11-05",4.33333333333333,5.66666666666667,2.33333333333333,3.33333333333333,17.6666666666667,17,4,3.91666666666667,0.577350269189626,1.52752523165195,1.52752523165195,0.577350269189626,30.5995642670502,14.9331845230681,0,0.144337567297406,0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA
"10","HN05YS","2023-11-07",1,2,3,"In diesem Traum hatte ich einige Versagensängste.   Leider sind mir nicht mehr viele Bilder in Erinnerung geblieben, in letzter Zeit immer weniger…    Ich habe gefroren und war oft verwirrt im Traum, und zittrig. Da ich derzeit erkältet bin und mich sehr kränklich fühle, habe ich gemerkt, wie der Schlaf mich regeneriert, während ich geschlafen habe, weil ich „gemerkt“ habe zu schlafen.    Der Schlaf war anstrengend aber „ich musste durch das Leid“ und abwarten und auf Besserung und Genesung hoffen. Solche ähnlichen „(Traum-)gedanken(?)“ hatte ich während des Schlafes.     Ich weiß, dass ich meine Mutter gesehen habe, aber ich erinnere mich nicht genau was sie getan hat. Wahrscheinlich hat sie mich in meinem kränklichen Zustand umsorgt, mir Tee gebracht, eine Wärmflasche und nach mir geschaut.   Es war wie ein Delirium innerhalb des Schlafes, verursacht durch den Regenerationsprozess der Krankheit.  Das einzige Setting an das ich mich erinnere ist, wie ich krank im Bett liege und mich von einer seite zur anderen herumwälze…  Dieser Traum war kein Alptraum, sondern ein normaler Zustand, der mir im echten Leben bekannt ist und ich deswegen die Situation des elendig Krankseins nicht fürchtete.   ",1699346880,10,1,2,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,186,46.5,2,2,1,"2023-11-06",5.83333333333333,7,1,2.5,7.66666666666667,29.1666666666667,4,4.08333333333333,0.983192080250175,0,0,0.547722557505166,18.7794213613377,14.8783959708924,0.894427190999916,0.129099444873581,0.857142857142857,0.25,1,0.25,0,0,1,0.25,0.5
